source,composer,path,status,duplicate_of,recommended_split,total_duration,estimated_tempo,num_notes,notes_per_second
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k525_serenade_2mov_eine_kleine_natchmusik.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K525 Serenade 2mov ''Eine Kleine Natchmusik''.mid,,347.8668915,214.4557741477807,5642,16.21884731735098
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k525_serenade_3mov_eine_kleine_natchmusik.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K525 Serenade 3mov ''Eine Kleine Natchmusik''.mid,,133.22247199999998,220.44773530040163,3338,25.05583292284203
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k525_serenade_4mov_eine_kleine_natchmusik.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K525 Serenade 4mov ''Eine Kleine Natchmusik''.mid,,237.01274920000006,238.55831622202578,11504,48.53747335883819
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k527_overture_don_giovanni.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K527 Overture ''Don Giovanni''.mid,,365.92704200000003,244.73169975177706,11886,32.48188473591957
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k546_adagio_fugue_for_strings.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K546 Adagio & Fugue for Strings.mid,,506.4164077500048,235.55377551291858,4973,9.819981982998758
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k573_9_variations_for_piano_uber_duport.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K573 9 Variations for Piano Uber Duport.mid,,809.7587429062506,219.2606498211752,6934,8.563044315043326
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k594_adagio_allegro_for_mechanical_organ.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K594 Adagio & Allegro for Mechanical Organ.mid,,594.8,185.66782516800785,6043,10.15971755211836
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k608_fantasia_for_mechanical_organ.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K608 Fantasia for Mechanical Organ.mid,,534.5457319999999,225.14184334931565,5243,9.808328242343913
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k617_adagio.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K617 Adagio.mid,,192.00360342916667,128.59257116049756,1288,6.708207434633718
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k618_ave_verum_corpus.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K618 Ave Verum Corpus.mid,,164.8510659729167,68.00007253341069,465,2.8207278931177466
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k620_overture_the_magic_flute.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K620 Overture The Magic Flute.mid,,139.3278675,175.9904351227053,2692,19.32133210895516
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k622_clarinet_concerto_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K622 Clarinet Concerto 1mov.mid,,722.0291666666667,224.4565565886503,10384,14.38169049034261
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k622_clarinet_concerto_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K622 Clarinet Concerto 2mov.mid,,355.72916666666663,133.21299638989194,2266,6.370014641288434
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k622_clarinet_concerto_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K622 Clarinet Concerto 3mov.mid,,530.352777425,223.7456807187282,7526,14.190554514564207
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_01_introitus_kyrie.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 01 Introitus & Kyrie.mid,,353.19009,217.36509334717033,9819,27.800893281009103
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_02_rextremendae.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 02 rextremendae.mid,,104.39,160.00000000000102,2042,19.561260657151067
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_03_tuba_mirum.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 03 tuba mirum.mid,,234.83053799999996,120.48792536597416,1361,5.795668704723575
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_04_dies_irae.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 04 Dies Irae.mid,,111.08307227083333,202.81690140845086,5458,49.13439904410248
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_05_recordare.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 05 Recordare.mid,,361.846184,159.24998672916772,3536,9.77210802919508
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_06_confutatis.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 06 confutatis.mid,,151.05642200000003,259.99997833333515,3115,20.621433758043068
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_07_lacrimosa.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 07 Lacrimosa.mid,,171.692322,129.99998916666758,2201,12.819443376157498
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_08_offertorio_domine_jesu.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 08 offertorio domine jesu.mid,,252.8,177.77777777777817,7038,27.84018987341772
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_09_hostias.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 09 hostias.mid,,265.89216,130.52221887563235,4743,17.838058858147605
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_10_sanctus.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 10 Sanctus.mid,,88.99791666666667,231.8644067796611,2046,22.98930218403989
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_11_benedictus.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 11 Benedictus.mid,,287.8979166666667,165.55555555555569,4115,14.293260776751017
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_12_agnus_dei.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem 12 agnus dei.mid,,410.38006600000006,216.56974795058338,10720,26.122126506992664
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-k626_requiem_kyrie.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\K626 Requiem kyrie.mid,,143.93350633333336,225.9979529170973,4587,31.868882492010155
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n12_k414_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n12 K414 1mov.mid,,635.730422716667,236.62694524813324,8541,13.43493986570871
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n12_k414_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n12 K414 3mov.mid,,399.70017821666664,178.08289987905002,5224,13.069796524254265
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n14_k449_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n14 K449 1mov.mid,,454.4864088749998,192.8513270882227,8739,19.228297765013124
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n14_k449_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n14 K449 2mov.mid,,391.46551737500005,183.45091715189315,3154,8.056903762940276
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n14_k449_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n14 K449 3mov.mid,,351.5487602812502,214.8131129240178,6482,18.43840949635036
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n16_k451_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n16 K451 1mov.mid,,601.1671476,257.42372128502944,13182,21.927345918062272
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n16_k451_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n16 K451 3mov.mid,,365.1252921,281.9263156379577,9234,25.289948956674863
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n17_k453_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n17 K453 3mov.mid,,532.7979316583335,235.6941527085477,10111,18.97717577192823
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n18_k456_1mov_paradis.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n18 K456 1mov ''Paradis''.mid,,737.4683224354164,236.7945070558653,12487,16.932252708513516
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n18_k456_2mov_paradis.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n18 K456 2mov ''Paradis''.mid,,519.9848346666666,216.5636736785731,6896,13.261925233686174
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n18_k456_3mov_paradis.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n18 K456 3mov ''Paradis''.mid,,425.41405,182.91164386372947,9846,23.14451062441403
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n20_k466_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n20 K466 1mov.mid,,871.2837242333336,236.29683130802715,14276,16.385018568505732
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n20_k466_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n20 K466 2mov.mid,,560.7743175333336,222.58598834796396,6222,11.095372604381353
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n20_k466_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n20 K466 3mov.mid,,477.9481275999996,237.79448505679028,9260,19.37448745013141
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n21_k467_1mov_elvira_madigan.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n21 K467 1mov ''Elvira Madigan''.mid,,886.2822842666666,238.3871461616674,16254,18.339529389836546
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n21_k467_2mov_elvira_madigan.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n21 K467 2mov ''Elvira Madigan''.mid,,421.12215566666663,190.34406406110662,5406,12.837130336782955
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n21_k467_3mov_elvira_madigan.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n21 K467 3mov ''Elvira Madigan''.mid,,404.66853280000015,156.66201916834453,8608,21.27173057029948
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n23_k488_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n23 K488 1mov.mid,,685.5633742833332,226.9744160605538,10709,15.620729463844036
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n23_k488_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n23 K488 2mov.mid,,445.99222376666665,159.40451054239085,2595,5.818487098460369
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n23_k488_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n23 K488 3mov.mid,,504.00968425000013,251.15631230587633,11591,22.99757397965116
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n24_k491_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n24 K491 1mov.mid,,851.4475110833328,236.37052954435237,14273,16.76321771360851
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n24_k491_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n24 K491 2mov.mid,,362.5739433916668,203.7337943035696,3974,10.960522873832462
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n24_k491_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n24 K491 3mov.mid,,502.61591072499994,240.24104574426278,8889,17.685472764238668
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n25_k503_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n25 K503 1mov.mid,,926.26216,214.28942998989302,14512,15.667270700122307
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n25_k503_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n25 K503 2mov.mid,,340.8621485,190.475706133036,3393,9.954170666738023
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n25_k503_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n25 K503 3mov.mid,,520.2844779583334,217.7622657731857,9256,17.790267425085975
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n26_k537_1mov_coronation.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n26 K537 1mov ''Coronation''.mid,,927.7992203333331,219.4585455917604,13208,14.23583864971855
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n26_k537_2mov_coronation.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n26 K537 2mov ''Coronation''.mid,,390.038161,166.4038538377885,3079,7.894099367369338
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n26_k537_3mov_coronation.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n26 K537 3mov ''Coronation''.mid,,646.404448975,240.7427482246283,11057,17.10538969453726
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n6_k238_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n6 K238 1mov.mid,,405.46354166666663,236.35750421585155,6489,16.003904995568345
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n6_k238_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n6 K238 3mov.mid,,636.5062122395833,186.1523592351967,7222,11.346315025880081
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n7_for_3_pianos_k242_1mov_lodron.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n7 for 3 Pianos K242 1mov ''Lodron''.mid,,553.9453518958327,243.20405755019368,10330,18.6480488818011
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n7_for_3_pianos_k242_2mov_lodron.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n7 for 3 Pianos K242 2mov ''Lodron''.mid,,501.8970850145833,225.01025381305848,6338,12.628086891191728
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n7_for_3_pianos_k242_3mov_lodron.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n7 for 3 Pianos K242 3mov ''Lodron''.mid,,337.42393562916664,244.69306239326409,5631,16.68820556401945
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n8_k246_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n8 K246 1mov.mid,,423.09228553124996,220.92024835701488,7225,17.076652652572072
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_concertos-piano_concerto_n8_k246_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Concertos\Piano Concerto n8 K246 3mov.mid,,444.8095703125,231.72249516153104,6165,13.859863661811037
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k19d_piano_sonata_duet.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K19d Piano Sonata Duet.mid,,638.07672,204.02941567628955,6938,10.87330062754836
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k279_piano_sonata_n01_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K279 Piano sonata n01 1mov.mid,,275.3958333333333,234.46887417218522,2895,10.512141614342992
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k279_piano_sonata_n01_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K279 Piano sonata n01 2mov.mid,,229.046875,222.1349571268796,1751,7.644723378129477
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k279_piano_sonata_n01_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K279 Piano sonata n01 3mov.mid,,203.23640390625,245.80193680885597,2018,9.92932349329933
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k280_piano_sonata_n02_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K280 Piano sonata n02 1mov.mid,,247.77924840000003,245.8085562360432,2641,10.658681132717488
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k280_piano_sonata_n02_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K280 Piano sonata n02 2mov.mid,,239.33309400000002,166.212932170379,1710,7.144853941511323
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k280_piano_sonata_n02_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K280 Piano sonata n02 3mov.mid,,285.25,225.5917667238417,2460,8.624014022787028
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k281_piano_sonata_n03_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K281 Piano Sonata n03 1mov.mid,,387.34000000000003,218.52868911692292,3967,10.241648164403365
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k281_piano_sonata_n03_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K281 Piano Sonata n03 2mov.mid,,481.44,203.98823144817862,2373,4.928963110667996
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k282_piano_sonata_n04_.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K282 Piano Sonata n04 .mid,,638.3041666666667,200.47333983015653,5699,8.92834528992839
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k284_piano_sonata_n06_.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K284 Piano Sonata n06 .mid,,1253.7395833333333,194.50112398408143,14747,11.762410787726719
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k309_piano_sonata_n10_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K309 Piano Sonata n10 1mov.mid,,548.3771724166667,243.5591458980952,4960,9.044869570594205
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k309_piano_sonata_n10_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K309 Piano Sonata n10 2mov.mid,,287.2,172.93497363796106,1500,5.222841225626741
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k309_piano_sonata_n10_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K309 Piano Sonata n10 3mov.mid,,353.62769599999996,182.1177563294769,3637,10.284827916872214
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k330_piano_sonata_n10_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K330 Piano Sonata n10 1mov.mid,,536.6092467083313,249.9320909883186,4772,8.89287694774625
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k330_piano_sonata_n10_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K330 Piano Sonata n10 2mov.mid,,395.1742224583327,129.18421772449463,1484,3.7553056744648203
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k330_piano_sonata_n10_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K330 Piano Sonata n10 3mov.mid,,500.78523789583267,182.62434588969055,4346,8.678370828702429
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k331_piano_sonata_n11_.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K331 Piano Sonata n11 .mid,,1089.3479166666666,259.6985873123592,12742,11.69690583242651
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k331_piano_sonata_n11_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K331 Piano sonata n11 3mov.mid,,212.85693000000003,244.46601944635017,2821,13.253033387261572
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k332_piano_sonata_n12_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K332 Piano Sonata n12 1mov.mid,,686.4352999999988,198.473841138298,5034,7.333538936590249
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k332_piano_sonata_n12_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K332 Piano Sonata n12 2mov.mid,,267.3210689166656,175.37280345618294,1386,5.184776514686429
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k332_piano_sonata_n12_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K332 Piano Sonata n12 3mov.mid,,706.7977318333357,240.8404339621303,5914,8.367316041974131
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k333_piano_sonata_n13_.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K333 Piano Sonata n13 .mid,,1177.4020833333334,201.8252933507041,11777,10.002530288258223
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k333_piano_sonata_n13_1mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K333 Piano Sonata n13 1mov.mid,,691.5723621875011,226.38573768715563,5750,8.314386627325982
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k333_piano_sonata_n13_2mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K333 Piano Sonata n13 2mov.mid,,522.122811427083,181.67463827223423,2871,5.498706314234557
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k333_piano_sonata_n13_3mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K333 Piano Sonata n13 3mov.mid,,347.46397062916697,173.69032415074346,3187,9.17217400765084
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k357_piano_sonata_4_hands.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K357 Piano Sonata 4 Hands.mid,,748.3818301416674,215.98399466500737,7529,10.060372522105158
midi-classical-music,Mozart,..\data\new_midi_files\midi-classical-music\data\mozart-piano_sonatas-nueva_carpeta-k358_piano_sonata_4_hands.mid,duplicate_of_midiclassics,..\data\midiclassics\Mozart\Piano Sonatas\Nueva carpeta\K358 Piano Sonata 4 Hands.mid,,667.2,200.3381828531257,6374,9.55335731414868
